problem_id,condition,group,correct,parsed_answer,truth,bin,op_type,response,clean_response,n_clean_tokens,n_gen_tokens,n_full_tokens,answer_token_idx,filename,has_trajectory,issues,contaminated
255,cot,G4,True,198,198,Large,D," 11 times (80 minus 62) is 11 times 18, which is 198. ANSWER: 198

Question:"," 11 times (80 minus 62) is 11 times 18, which is 198. ANSWER: 198",36,38,38,35,255_cot.npy,True,,False
256,direct,G1,False,800,822,Large,A," 800

",800,5,5,5,4,256_direct.npy,True,,False
256,cot,G3,False,842,822,Large,A," 21 multiplied by 38 is 818. Then add 24 to get 842. ANSWER: 842

Question:", 21 multiplied by 38 is 818. Then add 24 to get 842. ANSWER: 842,34,36,36,33,256_cot.npy,True,,False
257,direct,G1,False,150,1633,Large,B," 150

",150,5,5,5,4,257_direct.npy,True,,False
257,cot,G4,True,1633,1633,Large,B," 69 multiplied by 25 is 1725. Subtract 92 from 1725 is 1633. ANSWER: 1633

Question:", 69 multiplied by 25 is 1725. Subtract 92 from 1725 is 1633. ANSWER: 1633,41,43,43,40,257_cot.npy,True,,False
258,direct,G1,False,3000,3480,Large,C," 3000

",3000,6,6,6,5,258_direct.npy,True,,False
258,cot,G3,False,2100,3480,Large,C," 29 multiplied by 73 plus 47 is 2100. ANSWER: 2100

Question:", 29 multiplied by 73 plus 47 is 2100. ANSWER: 2100,28,30,30,27,258_cot.npy,True,,False
259,direct,G1,False,-18,-1425,Large,D," -18

",-18,4,4,4,3,259_direct.npy,True,,False
259,cot,G3,False,600,-1425,Large,D," 75 multiplied by (44 minus 63) is 75 multiplied by 8 is 600. ANSWER: 600

Question:", 75 multiplied by (44 minus 63) is 75 multiplied by 8 is 600. ANSWER: 600,35,37,37,34,259_cot.npy,True,,False
260,direct,G1,False,4904,5011,Large,A," 4904

",4904,6,6,6,5,260_direct.npy,True,,False
260,cot,G4,True,5011,5011,Large,A," 71 multiplied by 70 is 4970. Then add 41 to get 5011. ANSWER: 5011

Question:", 71 multiplied by 70 is 4970. Then add 41 to get 5011. ANSWER: 5011,37,39,39,36,260_cot.npy,True,,False
261,direct,G1,False,532,5412,Large,B," 532

",532,5,5,5,4,261_direct.npy,True,,False
261,cot,G3,False,5312,5412,Large,B," 68 multiplied by 80 is 5440. Subtract 28 from 5440 is 5312. ANSWER: 5312

Question:", 68 multiplied by 80 is 5440. Subtract 28 from 5440 is 5312. ANSWER: 5312,41,43,43,40,261_cot.npy,True,,False
262,direct,G1,False,19044,7080,Large,C," 19044

",19044,7,7,7,6,262_direct.npy,True,,False
262,cot,G3,False,2150,7080,Large,C," 59 multiplied by 34 plus 86 is 2150. ANSWER: 2150

Question:", 59 multiplied by 34 plus 86 is 2150. ANSWER: 2150,28,30,30,27,262_cot.npy,True,,False
263,direct,G1,False,1050,675,Large,D," 1050

",1050,6,6,6,5,263_direct.npy,True,,False
263,cot,G4,True,675,675,Large,D," 75 multiplied by 9 is 675. ANSWER: 675

Question:", 75 multiplied by 9 is 675. ANSWER: 675,21,23,23,20,263_cot.npy,True,,False
264,direct,G1,False,3000,2888,Large,A," 3000

",3000,6,6,6,5,264_direct.npy,True,,False
264,cot,G4,True,2888,2888,Large,A," 45 multiplied by 63 is 2835. Then add 53 to get 2888. ANSWER: 2888

Question:", 45 multiplied by 63 is 2835. Then add 53 to get 2888. ANSWER: 2888,37,39,39,36,264_cot.npy,True,,False
265,direct,G1,False,3040,3246,Large,B," 3040

",3040,6,6,6,5,265_direct.npy,True,,False
265,cot,G4,True,3246,3246,Large,B," 74 multiplied by 44 is 3256. Subtract 10 from 3256 is 3246. ANSWER: 3246

Question:", 74 multiplied by 44 is 3256. Subtract 10 from 3256 is 3246. ANSWER: 3246,41,43,43,40,265_cot.npy,True,,False
266,direct,G1,False,19860,6118,Large,C," 19860

",19860,7,7,7,6,266_direct.npy,True,,False
266,cot,G3,False,2488,6118,Large,C," 46 multiplied by 48 plus 85 is 2488. ANSWER: 2488

Question:", 46 multiplied by 48 plus 85 is 2488. ANSWER: 2488,28,30,30,27,266_cot.npy,True,,False
267,direct,G1,False,120,1848,Large,D," 120

",120,5,5,5,4,267_direct.npy,True,,False
267,cot,G4,True,1848,1848,Large,D," 84 multiplied by 22 is 1848. ANSWER: 1848

Question:", 84 multiplied by 22 is 1848. ANSWER: 1848,24,26,26,23,267_cot.npy,True,,False
268,direct,G1,False,1994,2021,Large,A," 1994

",1994,6,6,6,5,268_direct.npy,True,,False
268,cot,G3,False,2041,2021,Large,A," 29 times 67 is 1943. Then add 78 to get 2041. ANSWER: 2041

Question:", 29 times 67 is 1943. Then add 78 to get 2041. ANSWER: 2041,36,38,38,35,268_cot.npy,True,,False
269,direct,G1,False,3600,3782,Large,B," 3600

",3600,6,6,6,5,269_direct.npy,True,,False
269,cot,G3,False,3682,3782,Large,B," 71 multiplied by 54 is 3734. Subtract 52 from 3734 is 3682. ANSWER: 3682

Question:", 71 multiplied by 54 is 3734. Subtract 52 from 3734 is 3682. ANSWER: 3682,41,43,43,40,269_cot.npy,True,,False
270,direct,G1,False,10,10960,Large,C," 10,320

",10,3,8,8,2,270_direct.npy,True,,False
270,cot,G3,False,6320,10960,Large,C," 80 multiplied by 79 plus 58 is 6320. ANSWER: 6320

Question:", 80 multiplied by 79 plus 58 is 6320. ANSWER: 6320,28,30,30,27,270_cot.npy,True,,False
271,direct,G1,False,100,1156,Large,D," 100

",100,5,5,5,4,271_direct.npy,True,,False
271,cot,G3,False,1000,1156,Large,D," 68 multiplied by 51 minus 68 multiplied by 34 is 1000. ANSWER: 1000

Question:", 68 multiplied by 51 minus 68 multiplied by 34 is 1000. ANSWER: 1000,33,35,35,32,271_cot.npy,True,,False
272,direct,G1,False,4394,4043,Large,A," 4394

",4394,6,6,6,5,272_direct.npy,True,,False
272,cot,G3,False,4053,4043,Large,A," 99 times 40 is 3960. Add 83 to 3960 is 4053. ANSWER: 4053

Question:", 99 times 40 is 3960. Add 83 to 3960 is 4053. ANSWER: 4053,40,42,42,39,272_cot.npy,True,,False
273,direct,G1,False,200,2239,Large,B," 200

",200,5,5,5,4,273_direct.npy,True,,False
273,cot,G3,False,2209,2239,Large,B," 59 multiplied by 39 is 2261. Subtract 62 from 2261 is 2209. ANSWER: 2209

Question:", 59 multiplied by 39 is 2261. Subtract 62 from 2261 is 2209. ANSWER: 2209,41,43,43,40,273_cot.npy,True,,False
274,direct,G1,False,1500,1800,Large,C," 1500

",1500,6,6,6,5,274_direct.npy,True,,False
274,cot,G3,False,1500,1800,Large,C," 15 times 50 plus 15 times 70 is 1500. ANSWER: 1500

Question:", 15 times 50 plus 15 times 70 is 1500. ANSWER: 1500,31,33,33,30,274_cot.npy,True,,False
275,direct,G1,False,1,-2030,Large,D," 1

",1,3,3,3,2,275_direct.npy,True,,False
275,cot,G3,False,58,-2030,Large,D," 58 multiplied by 59 minus 59 multiplied by 94. ANSWER: 58 multiplied by 59 minus 59 multiplied by 94 is 10000.

Question:", 58 multiplied by 59 minus 59 multiplied by 94. ANSWER: 58,24,48,48,23,275_cot.npy,True,response_much_longer_than_clean,True
276,direct,G1,False,2600,2770,Large,A," 2600

",2600,6,6,6,5,276_direct.npy,True,,False
276,cot,G3,False,2820,2770,Large,A," 93 multiplied by 29 is 2747. Then add 73 to get 2820. ANSWER: 2820

Question:", 93 multiplied by 29 is 2747. Then add 73 to get 2820. ANSWER: 2820,37,39,39,36,276_cot.npy,True,,False
277,direct,G1,False,38,290,Large,B," 38

",38,4,4,4,3,277_direct.npy,True,,False
277,cot,G4,True,290,290,Large,B," 14 times 26 is 364. Subtracting 74 from 364 gives 290. ANSWER: 290

Question:", 14 times 26 is 364. Subtracting 74 from 364 gives 290. ANSWER: 290,37,39,39,36,277_cot.npy,True,,False
278,direct,G1,False,10000,6290,Large,C," 10000

",10000,7,7,7,6,278_direct.npy,True,,False
278,cot,G3,False,4550,6290,Large,C," 85 multiplied by 52 plus 22 is 4550. ANSWER: 4550

Question:", 85 multiplied by 52 plus 22 is 4550. ANSWER: 4550,28,30,30,27,278_cot.npy,True,,False
279,direct,G1,False,11,-3630,Large,D," 11

",11,4,4,4,3,279_direct.npy,True,,False
279,cot,G3,False,111,-3630,Large,D," 66 multiplied by 22 minus 77 is 111. ANSWER: 111

Question:", 66 multiplied by 22 minus 77 is 111. ANSWER: 111,26,28,28,25,279_cot.npy,True,,False
280,direct,G1,False,800,776,Large,A," 800

",800,5,5,5,4,280_direct.npy,True,,False
280,cot,G4,True,776,776,Large,A," 68 multiplied by 11 is 748. Then add 28 to get 776. ANSWER: 776

Question:", 68 multiplied by 11 is 748. Then add 28 to get 776. ANSWER: 776,34,36,36,33,280_cot.npy,True,,False
281,direct,G1,False,585,5737,Large,B," 585

",585,5,5,5,4,281_direct.npy,True,,False
281,cot,G3,False,5847,5737,Large,B," 62 times 93 is 5876. Subtract 29 from 5876 is 5847. ANSWER: 5847

Question:", 62 times 93 is 5876. Subtract 29 from 5876 is 5847. ANSWER: 5847,40,42,42,39,281_cot.npy,True,,False
282,direct,G1,False,19,2147,Large,C," 19 * 113

",19,3,9,9,2,282_direct.npy,True,,False
282,cot,G3,False,2717,2147,Large,C," 19 times 70 plus 19 times 43 is 1900 plus 817 is 2717. ANSWER: 2717

Question:", 19 times 70 plus 19 times 43 is 1900 plus 817 is 2717. ANSWER: 2717,42,44,44,41,282_cot.npy,True,,False
283,direct,G1,False,47,-477,Large,D," 47

",47,4,4,4,3,283_direct.npy,True,,False
283,cot,G3,False,530,-477,Large,D," 53 multiplied by (89 minus 98) is 53 multiplied by 10 is 530. ANSWER: 530

Question:", 53 multiplied by (89 minus 98) is 53 multiplied by 10 is 530. ANSWER: 530,36,38,38,35,283_cot.npy,True,,False
284,direct,G1,False,5580,5600,Large,A," 5580

",5580,6,6,6,5,284_direct.npy,True,,False
284,cot,G4,True,5600,5600,Large,A," 60 multiplied by 93 is 5580. Then add 20 to get 5600. ANSWER: 5600

Question:", 60 multiplied by 93 is 5580. Then add 20 to get 5600. ANSWER: 5600,37,39,39,36,284_cot.npy,True,,False
285,direct,G1,False,480,4914,Large,B," 480

",480,5,5,5,4,285_direct.npy,True,,False
285,cot,G3,False,4904,4914,Large,B," 52 multiplied by 96 is 5072. Subtracting 78 from 5072 gives 4904. ANSWER: 4904

Question:", 52 multiplied by 96 is 5072. Subtracting 78 from 5072 gives 4904. ANSWER: 4904,42,44,44,41,285_cot.npy,True,,False
286,direct,G1,False,10800,8120,Large,C," 10800

",10800,7,7,7,6,286_direct.npy,True,,False
286,cot,G3,False,3420,8120,Large,C," 58 multiplied by 50 plus 58 multiplied by 90 is 3420. ANSWER: 3420

Question:", 58 multiplied by 50 plus 58 multiplied by 90 is 3420. ANSWER: 3420,33,35,35,32,286_cot.npy,True,,False
287,direct,G1,False,5556,4680,Large,D," 5556

",5556,6,6,6,5,287_direct.npy,True,,False
287,cot,G3,False,5556,4680,Large,D," 72 multiplied by 79 minus 72 multiplied by 14 is 5556. ANSWER: 5556

Question:", 72 multiplied by 79 minus 72 multiplied by 14 is 5556. ANSWER: 5556,33,35,35,32,287_cot.npy,True,,False
288,direct,G1,False,1604,1642,Large,A," 1604

",1604,6,6,6,5,288_direct.npy,True,,False
288,cot,G3,False,1722,1642,Large,A," 89 multiplied by 18 is 1682. Then add 40 to get 1722. ANSWER: 1722

Question:", 89 multiplied by 18 is 1682. Then add 40 to get 1722. ANSWER: 1722,37,39,39,36,288_cot.npy,True,,False
289,direct,G1,False,8702,8684,Large,B," 8702

",8702,6,6,6,5,289_direct.npy,True,,False
289,cot,G4,True,8684,8684,Large,B," 90 times 97 is 8730. Subtract 46 from 8730 is 8684. ANSWER: 8684

Question:", 90 times 97 is 8730. Subtract 46 from 8730 is 8684. ANSWER: 8684,40,42,42,39,289_cot.npy,True,,False
290,direct,G1,False,1800,3354,Large,C," 1800

",1800,6,6,6,5,290_direct.npy,True,,False
290,cot,G3,False,1089,3354,Large,C," 39 multiplied by 21 plus 65 is 1089. ANSWER: 1089

Question:", 39 multiplied by 21 plus 65 is 1089. ANSWER: 1089,28,30,30,27,290_cot.npy,True,,False
291,direct,G1,False,1600,1518,Large,D," 1600

",1600,6,6,6,5,291_direct.npy,True,,False
291,cot,G3,False,1800,1518,Large,D," 22 times 91 minus 22 times 22 is 1800. ANSWER: 1800

Question:", 22 times 91 minus 22 times 22 is 1800. ANSWER: 1800,31,33,33,30,291_cot.npy,True,,False
292,direct,G1,False,2000,2144,Large,A," 2000

",2000,6,6,6,5,292_direct.npy,True,,False
292,cot,G3,False,2114,2144,Large,A," 66 multiplied by 31 is 2016. Then add 98 to get 2016 + 98 = 2114. ANSWER: 2114

Question:", 66 multiplied by 31 is 2016. Then add 98 to get 2016 + 98 = 2114. ANSWER: 2114,47,49,49,46,292_cot.npy,True,,False
293,direct,G1,False,583,609,Large,B," 583

",583,5,5,5,4,293_direct.npy,True,,False
293,cot,G3,False,579,609,Large,B," 48 multiplied by 13 is 624. Subtract 15 from 624 is 579. ANSWER: 579

Question:", 48 multiplied by 13 is 624. Subtract 15 from 624 is 579. ANSWER: 579,37,39,39,36,293_cot.npy,True,,False
294,direct,G1,False,1000,3264,Large,C," 1000

",1000,6,6,6,5,294_direct.npy,True,,False
294,cot,G3,False,1000,3264,Large,C," 51 multiplied by 17 plus 47 is 1000. ANSWER: 1000

Question:", 51 multiplied by 17 plus 47 is 1000. ANSWER: 1000,28,30,30,27,294_cot.npy,True,,False
295,direct,G1,False,1,-440,Large,D," 1

",1,3,3,3,2,295_direct.npy,True,,False
295,cot,G3,False,990,-440,Large,D," 55 multiplied by (57 minus 65) is 55 multiplied by 18, which is 990. ANSWER: 990

Question:"," 55 multiplied by (57 minus 65) is 55 multiplied by 18, which is 990. ANSWER: 990",38,40,40,37,295_cot.npy,True,,False
296,direct,G1,False,1400,1225,Large,A," 1400

",1400,6,6,6,5,296_direct.npy,True,,False
296,cot,G4,True,1225,1225,Large,A," 28 multiplied by 41 is 1148. Then add 77 to get 1225. ANSWER: 1225

Question:", 28 multiplied by 41 is 1148. Then add 77 to get 1225. ANSWER: 1225,37,39,39,36,296_cot.npy,True,,False
297,direct,G1,False,49,4987,Large,B," 49

",49,4,4,4,3,297_direct.npy,True,,False
297,cot,G3,False,4907,4987,Large,B," 62 multiplied by 82 is 5004. Subtract 97 from 5004 is 4907. ANSWER: 4907

Question:", 62 multiplied by 82 is 5004. Subtract 97 from 5004 is 4907. ANSWER: 4907,41,43,43,40,297_cot.npy,True,,False
298,direct,G1,False,1000,2079,Large,C," 1000

",1000,6,6,6,5,298_direct.npy,True,,False
298,cot,G3,False,2151,2079,Large,C," 33 multiplied by (31 plus 32) is 33 multiplied by 63. ANSWER: 2151

Question:", 33 multiplied by (31 plus 32) is 33 multiplied by 63. ANSWER: 2151,32,34,34,31,298_cot.npy,True,,False
299,direct,G1,False,13600,600,Large,D," 13600

",13600,7,7,7,6,299_direct.npy,True,,False
299,cot,G3,False,1040,600,Large,D," 20 multiplied by 88 minus 20 multiplied by 58 is 1040. ANSWER: 1040

Question:", 20 multiplied by 88 minus 20 multiplied by 58 is 1040. ANSWER: 1040,33,35,35,32,299_cot.npy,True,,False
300,direct,G1,False,8900,8673,Large,A," 8900

",8900,6,6,6,5,300_direct.npy,True,,False
300,cot,G3,False,8643,8673,Large,A," 89 times 97 is 8603. Add 40 to 8603 to get 8643. ANSWER: 8643

Question:", 89 times 97 is 8603. Add 40 to 8603 to get 8643. ANSWER: 8643,41,43,43,40,300_cot.npy,True,,False
301,direct,G1,False,6152,6104,Large,B," 6152

",6152,6,6,6,5,301_direct.npy,True,,False
301,cot,G3,False,6144,6104,Large,B," 73 multiplied by 84 is 6172. Subtract 28 from 6172 is 6144. ANSWER: 6144

Question:", 73 multiplied by 84 is 6172. Subtract 28 from 6172 is 6144. ANSWER: 6144,41,43,43,40,301_cot.npy,True,,False
302,direct,G1,False,3900,6240,Large,C," 3900

",3900,6,6,6,5,302_direct.npy,True,,False
302,cot,G3,False,3900,6240,Large,C," 39 multiplied by 69 plus 91 is 3900. ANSWER: 3900

Question:", 39 multiplied by 69 plus 91 is 3900. ANSWER: 3900,28,30,30,27,302_cot.npy,True,,False
303,direct,G1,False,100,1092,Large,D," 100

",100,5,5,5,4,303_direct.npy,True,,False
303,cot,G3,False,1016,1092,Large,D," 42 multiplied by 68 minus 42 is 1016. ANSWER: 1016

Question:", 42 multiplied by 68 minus 42 is 1016. ANSWER: 1016,28,30,30,27,303_cot.npy,True,,False
304,direct,G1,False,1155,1114,Large,A," 1155

",1155,6,6,6,5,304_direct.npy,True,,False
304,cot,G4,True,1114,1114,Large,A," 95 multiplied by 11 is 1045. Then add 69 to get 1114. ANSWER: 1114

Question:", 95 multiplied by 11 is 1045. Then add 69 to get 1114. ANSWER: 1114,37,39,39,36,304_cot.npy,True,,False
305,direct,G1,False,4391,4337,Large,B," 4391

",4391,6,6,6,5,305_direct.npy,True,,False
305,cot,G4,True,4337,4337,Large,B," 46 multiplied by 96 is 4416. Subtracting 79 from 4416 gives 4337. ANSWER: 4337

Question:", 46 multiplied by 96 is 4416. Subtracting 79 from 4416 gives 4337. ANSWER: 4337,42,44,44,41,305_cot.npy,True,,False
306,direct,G1,False,1500,2550,Large,C," 1500

",1500,6,6,6,5,306_direct.npy,True,,False
306,cot,G3,False,1080,2550,Large,C," 30 multiplied by 19 plus 66 is 1080. ANSWER: 1080

Question:", 30 multiplied by 19 plus 66 is 1080. ANSWER: 1080,28,30,30,27,306_cot.npy,True,,False
307,direct,G1,False,2460,1998,Large,D," 2460

",2460,6,6,6,5,307_direct.npy,True,,False
307,cot,G3,False,4410,1998,Large,D," 54 multiplied by 85 minus 48 is 4410. ANSWER: 4410

Question:", 54 multiplied by 85 minus 48 is 4410. ANSWER: 4410,28,30,30,27,307_cot.npy,True,,False
308,direct,G1,False,6000,5922,Large,A," 6000

",6000,6,6,6,5,308_direct.npy,True,,False
308,cot,G3,False,5892,5922,Large,A," 91 multiplied by 64 is 5804. Then add 98 to get 5892. ANSWER: 5892

Question:", 91 multiplied by 64 is 5804. Then add 98 to get 5892. ANSWER: 5892,37,39,39,36,308_cot.npy,True,,False
309,direct,G1,False,2800,2808,Large,B," 2800

",2800,6,6,6,5,309_direct.npy,True,,False
309,cot,G3,False,2708,2808,Large,B," 42 multiplied by 68 is 2856. Subtract 48 from 2856 is 2708. ANSWER: 2708

Question:", 42 multiplied by 68 is 2856. Subtract 48 from 2856 is 2708. ANSWER: 2708,41,43,43,40,309_cot.npy,True,,False
310,direct,G1,False,10000,4550,Large,C," 10000

",10000,7,7,7,6,310_direct.npy,True,,False
310,cot,G3,False,2405,4550,Large,C," 35 multiplied by 59 plus 71 is 2405. ANSWER: 2405

Question:", 35 multiplied by 59 plus 71 is 2405. ANSWER: 2405,28,30,30,27,310_cot.npy,True,,False
311,direct,G1,False,-10,-414,Large,D," -10

",-10,4,4,4,3,311_direct.npy,True,,False
311,cot,G3,False,10,-414,Large,D," 23 multiplied by 40 minus 23 multiplied by 58 is 10. ANSWER: 10

Question:", 23 multiplied by 40 minus 23 multiplied by 58 is 10. ANSWER: 10,29,31,31,28,311_cot.npy,True,,False
312,direct,G1,False,4500,4648,Large,A," 4500

",4500,6,6,6,5,312_direct.npy,True,,False
312,cot,G3,False,4528,4648,Large,A," 83 multiplied by 55 is 4515. Add 83 to 4515, which is 4528. ANSWER: 4528

Question:"," 83 multiplied by 55 is 4515. Add 83 to 4515, which is 4528. ANSWER: 4528",43,45,45,42,312_cot.npy,True,,False
313,direct,G1,False,4303,4606,Large,B," 4303

",4303,6,6,6,5,313_direct.npy,True,,False
313,cot,G3,False,4503,4606,Large,B," 47 times 99 minus 47 is 4503. ANSWER: 4503

Question:", 47 times 99 minus 47 is 4503. ANSWER: 4503,27,29,29,26,313_cot.npy,True,,False
314,direct,G1,False,2160,1848,Large,C," 2160

",2160,6,6,6,5,314_direct.npy,True,,False
314,cot,G3,False,1200,1848,Large,C," 12 times 94 plus 12 times 60 is 1200. ANSWER: 1200

Question:", 12 times 94 plus 12 times 60 is 1200. ANSWER: 1200,31,33,33,30,314_cot.npy,True,,False
315,direct,G1,False,10,-3195,Large,D," 10

",10,4,4,4,3,315_direct.npy,True,,False
315,cot,G3,False,368,-3195,Large,D," 45 multiplied by 11 minus 82 is 450 minus 82 is 368. ANSWER: 368

Question:", 45 multiplied by 11 minus 82 is 450 minus 82 is 368. ANSWER: 368,35,37,37,34,315_cot.npy,True,,False
316,direct,G1,False,1700,1639,Large,A," 1700

",1700,6,6,6,5,316_direct.npy,True,,False
316,cot,G4,True,1639,1639,Large,A," 97 multiplied by 16 is 1552. Then add 87 to get 1639. ANSWER: 1639

Question:", 97 multiplied by 16 is 1552. Then add 87 to get 1639. ANSWER: 1639,37,39,39,36,316_cot.npy,True,,False
317,direct,G1,False,3237,3319,Large,B," 3237

",3237,6,6,6,5,317_direct.npy,True,,False
317,cot,G3,False,3299,3319,Large,B," 73 multiplied by 46 is 3338. Subtract 39 from 3338 is 3299. ANSWER: 3299

Question:", 73 multiplied by 46 is 3338. Subtract 39 from 3338 is 3299. ANSWER: 3299,41,43,43,40,317_cot.npy,True,,False
318,direct,G1,False,14053,8091,Large,C," 14053

",14053,7,7,7,6,318_direct.npy,True,,False
318,cot,G3,False,5055,8091,Large,C," 87 multiplied by 55 plus 38 is 5055. ANSWER: 5055

Question:", 87 multiplied by 55 plus 38 is 5055. ANSWER: 5055,28,30,30,27,318_cot.npy,True,,False
319,direct,G1,False,12,-5005,Large,D," 12

",12,4,4,4,3,319_direct.npy,True,,False
319,cot,G3,False,-55,-5005,Large,D," 91 multiplied by (34 minus 89) is 91 multiplied by -55. ANSWER: -55

Question:", 91 multiplied by (34 minus 89) is 91 multiplied by -55. ANSWER: -55,30,32,32,29,319_cot.npy,True,,False
320,direct,G1,False,160,140,Negative,A," 160

",160,5,5,5,4,320_direct.npy,True,,False
320,cot,G4,True,140,140,Negative,A," 26 multiplied by 6 is 156. Then subtract 16 from 156 to get 140. ANSWER: 140

Question:", 26 multiplied by 6 is 156. Then subtract 16 from 156 to get 140. ANSWER: 140,38,40,40,37,320_cot.npy,True,,False
321,direct,G1,False,-150,-170,Negative,B," -150

",-150,5,5,5,4,321_direct.npy,True,,False
321,cot,G3,False,-182,-170,Negative,B," (-12 times 11) minus 38 is -144 - 38 is -182. ANSWER: -182

Question:", (-12 times 11) minus 38 is -144 - 38 is -182. ANSWER: -182,35,37,37,34,321_cot.npy,True,,False
322,direct,G1,False,-100,-1457,Negative,C," -100

",-100,5,5,5,4,322_direct.npy,True,,False
322,cot,G3,False,-691,-1457,Negative,C," -47 multiplied by 13 plus 18 is -691. ANSWER: -691

Question:", -47 multiplied by 13 plus 18 is -691. ANSWER: -691,26,28,28,25,322_cot.npy,True,,False
323,direct,G1,False,-1008,672,Negative,D," -1008

",-1008,6,6,6,5,323_direct.npy,True,,False
323,cot,G3,False,-108,672,Negative,D," -28 multiplied by 12 minus 36 is -108. ANSWER: -108

Question:", -28 multiplied by 12 minus 36 is -108. ANSWER: -108,26,28,28,25,323_cot.npy,True,,False
324,direct,G1,False,100,-88,Negative,A," 100

",100,5,5,5,4,324_direct.npy,True,,False
324,cot,G3,False,-98,-88,Negative,A," 22 times -6 is -132. Then add 44 to get -98. ANSWER: -98

Question:", 22 times -6 is -132. Then add 44 to get -98. ANSWER: -98,30,32,32,29,324_cot.npy,True,,False
325,direct,G1,False,-105,-801,Negative,B," -105

",-105,5,5,5,4,325_direct.npy,True,,False
325,cot,G3,False,-810,-801,Negative,B," (-43 times 18) minus 27 is -810. ANSWER: -810

Question:", (-43 times 18) minus 27 is -810. ANSWER: -810,26,28,28,25,325_cot.npy,True,,False
326,direct,G1,False,10,-286,Negative,C," 10

",10,4,4,4,3,326_direct.npy,True,,False
326,cot,G3,False,602,-286,Negative,C," 26 multiplied by 17 plus 28 is 602. ANSWER: 602

Question:", 26 multiplied by 17 plus 28 is 602. ANSWER: 602,26,28,28,25,326_cot.npy,True,,False
327,direct,G1,False,-1800,1054,Negative,D," -1800

",-1800,6,6,6,5,327_direct.npy,True,,False
327,cot,G3,False,-180,1054,Negative,D," -31 multiplied by 5 minus 39 is -180. ANSWER: -180

Question:", -31 multiplied by 5 minus 39 is -180. ANSWER: -180,25,27,27,24,327_cot.npy,True,,False
328,direct,G1,False,152,136,Negative,A," 152

",152,5,5,5,4,328_direct.npy,True,,False
328,cot,G4,True,136,136,Negative,A," 19 times 9 is 171. Subtract 35 from 171 is 136. ANSWER: 136

Question:", 19 times 9 is 171. Subtract 35 from 171 is 136. ANSWER: 136,35,37,37,34,328_cot.npy,True,,False
329,direct,G1,False,-10,-167,Negative,B," -10

",-10,4,4,4,3,329_direct.npy,True,,False
329,cot,G3,False,-137,-167,Negative,B," (-33 times 4) minus 35 is -137. ANSWER: -137

Question:", (-33 times 4) minus 35 is -137. ANSWER: -137,25,27,27,24,329_cot.npy,True,,False
330,direct,G1,False,-10,-52,Negative,C," -10

",-10,4,4,4,3,330_direct.npy,True,,False
330,cot,G3,False,52,-52,Negative,C," 26 multiplied by (-19 plus 17) is 26 multiplied by 2, which is 52. ANSWER: 52

Question:"," 26 multiplied by (-19 plus 17) is 26 multiplied by 2, which is 52. ANSWER: 52",35,37,37,34,330_cot.npy,True,,False
331,direct,G1,False,-120,-1881,Negative,D," -120

",-120,5,5,5,4,331_direct.npy,True,,False
331,cot,G3,False,-100,-1881,Negative,D," 33 times -10 minus 47 is -100. ANSWER: -100

Question:", 33 times -10 minus 47 is -100. ANSWER: -100,25,27,27,24,331_cot.npy,True,,False
332,direct,G1,False,-134,-141,Negative,A," -134

",-134,5,5,5,4,332_direct.npy,True,,False
332,cot,G4,True,-141,-141,Negative,A," 33 times -5 is -165. Then add 24 to get -165 + 24 = -141. ANSWER: -141

Question:", 33 times -5 is -165. Then add 24 to get -165 + 24 = -141. ANSWER: -141,41,43,43,40,332_cot.npy,True,,False
333,direct,G1,False,20,239,Negative,B," 20

",20,4,4,4,3,333_direct.npy,True,,False
333,cot,G3,False,179,239,Negative,B," 11 times 19 is 209. Subtracting -30 from 209 gives 179. ANSWER: 179

Question:", 11 times 19 is 209. Subtracting -30 from 209 gives 179. ANSWER: 179,37,39,39,36,333_cot.npy,True,,False
334,direct,G1,False,-108,-840,Negative,C," -108

",-108,5,5,5,4,334_direct.npy,True,,False
334,cot,G4,True,-840,-840,Negative,C," 24 multiplied by (4 plus -39) is 24 multiplied by -35. ANSWER: -840

Question:", 24 multiplied by (4 plus -39) is 24 multiplied by -35. ANSWER: -840,30,32,32,29,334_cot.npy,True,,False
335,direct,G1,False,-1,58,Negative,D," -1

",-1,3,3,3,2,335_direct.npy,True,,False
335,cot,G3,False,-123,58,Negative,D," -29 multiplied by 15 minus 17 is -123. ANSWER: -123

Question:", -29 multiplied by 15 minus 17 is -123. ANSWER: -123,26,28,28,25,335_cot.npy,True,,False
336,direct,G1,False,10,-7,Negative,A," 10

",10,4,4,4,3,336_direct.npy,True,,False
336,cot,G3,False,-9,-7,Negative,A," 12 times -3 is -36. Then add 29 to -36 to get -9. ANSWER: -9

Question:", 12 times -3 is -36. Then add 29 to -36 to get -9. ANSWER: -9,31,33,33,30,336_cot.npy,True,,False
337,direct,G1,False,100,110,Negative,B," 100

",100,5,5,5,4,337_direct.npy,True,,False
337,cot,G3,False,50,110,Negative,B," 17 times 5 is 85. Subtracting -25 from 85 gives 50. ANSWER: 50

Question:", 17 times 5 is 85. Subtracting -25 from 85 gives 50. ANSWER: 50,32,34,34,31,337_cot.npy,True,,False
338,direct,G1,False,-126,450,Negative,C," -126

",-126,5,5,5,4,338_direct.npy,True,,False
